field_1,user_id,name,screen_nam,tweet_id,text,coordinate,timestamp_,date_time,long,lat,BoroCD,Shape_Leng,Shape_Area
8301,2737906628,Maria Belen,MamiChula1970,924263605406597120,Feliz Sabado @ Bronx N.Y.C https://t.co/JtAojKB4aX,"40.86134519,-73.90350952",1509196590173,2017-10-28 09:16:30-04:00,40.86135,-73.90351,207,44785.47683,53311629.84340
8302,36412727,Dj Short Mike,djshortmike,924263665863479296,#bawlOut shelled partifm_radio #913bx  @DOVEYMAGNUMM dovey_magnum_fanpage 🎼💥🎧🔥🎹🎤 @djshortmike… https://t.co/cNw6kbF7Ga,"40.85615532,-73.83847204",1509196604587,2017-10-28 09:16:44-04:00,40.85616,-73.83847,211,45740.88408,100312970.03900
8303,99353722,TMJ-NYC IT Adm. Jobs,tmj_NYC_adm,924263692367048704,"Interested in a #job in #NewYork, NY? This could be a great fit: https://t.co/wzHOMoc1fG #IT #Hiring #CareerArc","40.7127837,-74.0059413",1509196610906,2017-10-28 09:16:50-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8304,371537041,Cinderelly212,cinderelly212ny,924263736315179009,"Life isnt all Diamonds &amp; Lobster  but it should be. Enjoy.Cinderelly… https://t.co/5NEW7IUSWd","40.7142,-74.0064",1509196621384,2017-10-28 09:17:01-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8305,164871820,NELL HEAVY MONEY,NELLHeavyMoney,924263737292402688,"Tonight the only party that matters is at Fantastic Rest &amp; Lounge hmu for your #RSVP… https://t.co/A2IlPHtCTq","40.86613,-73.91958",1509196621617,2017-10-28 09:17:01-04:00,40.86613,-73.91958,112,56223.04275,77969976.77950
8306,145885076,Martin Blanco,Martin_A_Blanco,924263766392438785,"Signs of Life
.
.
.
#filmmaker #cinematographer #photographer #artist #minneapolis #minnesota… https://t.co/wBrABsTVvA","40.57453874,-73.98045583",1509196628555,2017-10-28 09:17:08-04:00,40.57454,-73.98046,313,65746.93974,88149531.50350
8310,28268408,#KiJustSayin,kierraleone_,924263824227782662,"So you just waking up??? Well fortunately enough for you, there’s 45 minutes left of “Morning… https://t.co/CqvYZbWxVi","40.8108,-73.9526",1509196642344,2017-10-28 09:17:22-04:00,40.81080,-73.95260,109,34958.20173,41889762.67080
8311,28447705,NYC Retail Jobs,tmj_nyc_retail,924263827570442242,"Interested in a #job in #NewYork, NY? This could be a great fit: https://t.co/yMB5fnwVik #Retail #Hiring #CareerArc","40.7127837,-74.0059413",1509196643141,2017-10-28 09:17:23-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8312,57164144,Birch Coffee,BirchCoffee,924263833807437824,"🎃🐶👻 Calling All Dogs! 🐕🐕🐕
The 1st Annual UES Halloween Pup Parade &amp; Dog Costume… https://t.co/bilBM9YYTX","40.78034,-73.95328",1509196644628,2017-10-28 09:17:24-04:00,40.78034,-73.95328,108,53561.20587,55168905.39990
8313,27030408,Chulo Jay (LTP),DJChuloJay,924263843760693251,Anoche En gaialounge Con Mi Hermanito @ElProdigioRD Rompiendo Tarima Con Un Clasico De… https://t.co/Agg7Vlh9iS,"40.855099,-73.88939",1509196647001,2017-10-28 09:17:27-04:00,40.85510,-73.88939,206,35875.71094,42664311.42320
8314,20296676,☆ ♪ Sandra ☆ ♪,djSANDRAdee,924263866611019776,1 of my FAV songs to definitely like dance to...”I LIKE IT...I LOVE IT...I want some more of… https://t.co/VA8rfnl5Yw,"40.68307281,-73.9758739",1509196652449,2017-10-28 09:17:32-04:00,40.68307,-73.97587,302,74183.58127,79329265.79850
8315,16174462,Warren Bobrow,WarrenBobrow1,924263911309893632,Just posted a photo @ East Village/Lower East Side Historic District https://t.co/inNUNb6l2c,"40.7267,-73.9889",1509196663106,2017-10-28 09:17:43-04:00,40.72670,-73.98890,103,30468.33805,46878486.88810
8316,902704630790066176,ALEX MAZURYN,lasershowusa,924263917496528896,"EXCLUSIVE @lasershowusa for Bar/Bat Mitzvahs, Birthday and Club Party, Wedding ceremony,… https://t.co/UjAZihGkWr","40.7142,-74.0064",1509196664581,2017-10-28 09:17:44-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8317,426784662,Sanjeev Rai,_sanjeevation,924263945799634944,A super early morning #tennis! #sunrise #asthesuncomesup #weekend #perfectstarttomyday @ Fort… https://t.co/vRJKNGXtTr,"40.6919,-73.9755",1509196671329,2017-10-28 09:17:51-04:00,40.69190,-73.97550,302,74183.58127,79329265.79850
8318,119269771,TMJ-NYC Skl. Trades,tmj_NYC_skltrd,924263956662837248,"We're #hiring! Read about our latest #job opening here: Graduate Urban Planner - https://t.co/t4EoYCh4VV #SkilledTrade #NewYork, NY","40.7127837,-74.0059413",1509196673919,2017-10-28 09:17:53-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8320,16828532,Chuck H.,chaile27,924263982222970880,"I'm at @KavaShteeble in Brooklyn, NY https://t.co/wWEALVIU7e","40.68679,-73.923676",1509196680013,2017-10-28 09:18:00-04:00,40.68679,-73.92368,303,36213.69623,79461360.00750
8321,14781084,amyuy,uyamyuy,924263984437620737,Sweet halloween at Dominique Ansel 🎃👻🎃👻🎃👻 #halloween #dessert #cakes #dominiqueansel #newyork… https://t.co/QeV232XDCW,"40.72517,-74.00296",1509196680541,2017-10-28 09:18:00-04:00,40.72517,-74.00296,102,34910.33502,37723314.25230
8322,20832085,NYC Healthcare Jobs,tmj_nyc_health,924263986698207232,"Join the CVS Health team! See our latest #job opening here: https://t.co/fIuzMu24VW #Healthcare #NewYork, NY #Hiring #CareerArc","40.7127837,-74.0059413",1509196681080,2017-10-28 09:18:01-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8323,10334352,Alisha Outridge,AlishaOutridge,924264018390474758,"I love my toys #EllieWantsToPlay 

#puppygram #puppylove #puppylove #puppiesofinstagram… https://t.co/fTpJ4SEnbX","40.745278,-74.002222",1509196688636,2017-10-28 09:18:08-04:00,40.74528,-74.00222,104,67935.34164,49291527.00720
8324,100426317,Lashuntrice,mrsstarstatus,924264067799191552,Tacos at midnight @ La Esquina https://t.co/PMDzMfrguM,"40.72139,-73.9976499",1509196700416,2017-10-28 09:18:20-04:00,40.72139,-73.99765,102,34910.33502,37723314.25230
8326,20924556,Michael Truskowski,truskowski,924264140708962304,"@AppleSupport Husband trying to change shipping address. Website says to call, but then gets “high call volume” hang up. What can he do?","40.73161291,-73.8528755",1509196717799,2017-10-28 09:18:37-04:00,40.73161,-73.85288,406,42759.62252,82700250.04940
8327,460759854,Newtown Creek,newtown_creek,924264157641404416,My next low tide is in 61 minutes. I'll be 15 inches shallower than average.,"40.74,-73.961667",1509196721836,2017-10-28 09:18:41-04:00,40.74000,-73.96167,402,72178.85260,139896643.48500
8329,36277818,Luisiana ✌,LuisianaC,924264182324719616,Having a blast! #louisvuitton #nycVVV #volezvoguezvoyagez #NYC #fashion #luxurylifestyle… https://t.co/abjEc5yGDk,"40.7142,-74.0064",1509196727721,2017-10-28 09:18:47-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8331,2552711,Arlu Gomez,arlu,924264252533174272,Celebrating a stellar history of #artistic #collaborations by @louisvuitton at the… https://t.co/myZety2ElR,"40.70852,-74.01264",1509196744460,2017-10-28 09:19:04-04:00,40.70852,-74.01264,101,73178.67348,42555349.76560
8332,22059822,NYC Marketing Jobs,tmj_nyc_adv,924264280710508544,"Want to work in #NewYork, NY? View our latest opening: https://t.co/BV2QOyhwvG #Marketing #Job #Jobs #Hiring #CareerArc","40.7127837,-74.0059413",1509196751178,2017-10-28 09:19:11-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8333,268073944,Gustavo García-Villa,lamasdolorosa,924264293133979648,"Acaba de publicar una foto en New York, New York https://t.co/M7c7mxwwBd","40.7142,-74.0064",1509196754140,2017-10-28 09:19:14-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8336,3308783709,Michaela Macchiarola,mjmacchiarola,924264423627345922,Beautiful beginning to Saturday. #thebronx #nyc  #saturdaymorning… https://t.co/Y41mMYwjiW,"40.89133133,-73.89703537",1509196785252,2017-10-28 09:19:45-04:00,40.89133,-73.89704,226,32820.39859,50566410.74610
8337,153482197,Kobrick Coffee,kobrickcoffee,924264423891464197,Join us at @meatpackingny Harvest Fest today from 11-4 at Hudson River's 14th St. Park. We will… https://t.co/Zc1LsOj0IB,"40.7406616,-74.0067978",1509196785315,2017-10-28 09:19:45-04:00,40.74066,-74.00680,102,34910.33502,37723314.25230
8338,596257233,Daya Yoga Bushwick,DayaYogaStudio,924264441956401152,"Good Morning Urban Yogis. Today is here to meet you 🍁🍂🍃🍁🍃
. 
Saturdays at Daya:
8am - Get Up and… https://t.co/wUUA9jiq3N","40.65,-73.95",1509196789622,2017-10-28 09:19:49-04:00,40.65000,-73.95000,317,43326.85057,93810206.36800
8339,20296676,☆ ♪ Sandra ☆ ♪,djSANDRAdee,924264486336434176,"faithhill &amp; that dress tho....💜💜#Soul2SoulTour #Brooklyn #CountryMusic #NY #Goals #Love 🤠💕 @… https://t.co/Ig5Y27ESsx","40.68307281,-73.9758739",1509196800203,2017-10-28 09:20:00-04:00,40.68307,-73.97587,302,74183.58127,79329265.79850
8340,349394745,Tracy Obolsky,PastryChefTracy,924264490505342976,"TODAY at noon until supplies last! #CroissantProject #3 with @rbcobeach 🍺🥐🍫🍦
Chocolate-Malt… https://t.co/WdjOf1fDUC","40.58763,-73.8125699",1509196801197,2017-10-28 09:20:01-04:00,40.58763,-73.81257,414,211896.80387,195719648.61600
8341,24220809,NYC Management Jobs,tmj_nyc_mgmt,924264492447318016,"Want to work in #NewYork, NY? View our latest opening: https://t.co/NZS7Vomo2B #Consulting #Job #Jobs #Hiring #CareerArc","40.7127837,-74.0059413",1509196801660,2017-10-28 09:20:01-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8346,25347003,Jes Gordon,jesgordon,924264577864470529,"I'm at The High Line Hotel - @mcrdevelopment in New York, NY https://t.co/cEFf5Smj0r","40.74592369,-74.00538873",1509196822025,2017-10-28 09:20:22-04:00,40.74592,-74.00539,104,67935.34164,49291527.00720
8347,822576679587610624,Ollie Wilcox 🦉,OllieWilcox06,924264611586637825,Great night W for the @nyknicks 🏀 @ Madison Square Garden (1925) https://t.co/zJJeW4KG9T,"40.7624,-73.9877",1509196830065,2017-10-28 09:20:30-04:00,40.76240,-73.98770,104,67935.34164,49291527.00720
8350,4646810601,Trump Hotels Jobs,weareteamtrump,924264664694898689,"This #job might be a great fit for you: Director of IT - https://t.co/M2t475c8jI #IT #NewYork, NY #Hiring","40.7253319,-74.0054946",1509196842727,2017-10-28 09:20:42-04:00,40.72533,-74.00549,102,34910.33502,37723314.25230
8352,23320224,TMJ-NYC Engin. Jobs,tmj_nyc_eng,924264712857993216,"Want to work in #NewYork, NY? View our latest opening: https://t.co/iR2dDJv99r #Engineering #Job #Jobs #Hiring #CareerArc","40.7127837,-74.0059413",1509196854210,2017-10-28 09:20:54-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8353,3081119604,Dj Dap,DjDap67,924264714120478721,Always a pleasure working with the one and only @alexsensation 🙏🏾🥇 📸: @miwayfilms 🐐 @ Citi Field https://t.co/gmRtTdCmPH,"40.75683419,-73.84602157",1509196854511,2017-10-28 09:20:54-04:00,40.75683,-73.84602,481,53806.18693,47558466.53110
8354,1392221114,Dutty the French,DuttyVannier,924264741794705408,"Spotted at your local deli @ Ocean Hill, Brooklyn https://t.co/ezySWQyQdi","40.68,-73.908",1509196861109,2017-10-28 09:21:01-04:00,40.68000,-73.90800,316,32997.57468,51768906.69230
8355,32438128,lea geronimo,leag023,924264740343484416,"Bunuelos, empanadas, arepa de chocolo, and other delicious Colombian baked goods 😋😋😋 https://t.co/s5tV2tQxl6 https://t.co/64W0YMvDxo","40.73606887,-73.87766498",1509196860763,2017-10-28 09:21:00-04:00,40.73607,-73.87766,404,37018.37313,65739661.90650
8356,37935992,NYC Jobs,tmj_nyc_jobs,924264743086391296,"Want to work at CVS Health? We're #hiring in #NewYork, NY! Click for details: https://t.co/P2bG6jcehj #Job #Jobs #CareerArc","40.7282239,-73.7948516",1509196861417,2017-10-28 09:21:01-04:00,40.72822,-73.79485,408,69431.87497,207410266.53400
8357,36412727,Dj Short Mike,djshortmike,924264748366966785,#makemebawl  #shelled partifm_radio #913bx  @presskaypr 🎼💥🎧🔥🎹🎤 @djshortmike #teamhitmatik… https://t.co/s9fhoXQjHc,"40.85615532,-73.83847204",1509196862676,2017-10-28 09:21:02-04:00,40.85616,-73.83847,211,45740.88408,100312970.03900
8359,118786545,Guilherme Domingues,dominguesgg,924264802771525632,"I'm at New York Penn Station in New York, NY https://t.co/nILEhSdIL7","40.75098694,-73.99173485",1509196875647,2017-10-28 09:21:15-04:00,40.75099,-73.99173,105,35291.45846,43790805.32250
8360,37233880,Judith Cothran,Judith4AU,924264803719368704,"Much needed fall morning air (@ Nomad's Nest in New York, NY) https://t.co/lEUvbSVhl9","40.78549052,-73.95361626",1509196875873,2017-10-28 09:21:15-04:00,40.78549,-73.95362,108,53561.20587,55168905.39990
8361,26494732,Bern Dougherty,sunbern3d,924264808492486656,"Awesome time last night seeing the amazing @thetimmcgraw &amp; faithhill #Soul2Soul best concert… https://t.co/RIz6mVXt8f","40.68307281,-73.9758739",1509196877011,2017-10-28 09:21:17-04:00,40.68307,-73.97587,302,74183.58127,79329265.79850
8362,59033446,Justine Caruselle,stinecaru,924264812632162304,Big birthday shout out to my best friend Dee! I wonder if Wagner… https://t.co/vW9knV1dOo,"40.59794258,-74.12652515",1509196877998,2017-10-28 09:21:17-04:00,40.59794,-74.12653,502,142671.72395,593202529.14600
8364,17468925,Tohm Sansani,tohmsansani,924264844353851392,"I'm at @Levain Bakery in New York, NY https://t.co/Y6UbzHASAk","40.80489688,-73.95509754",1509196885561,2017-10-28 09:21:25-04:00,40.80490,-73.95510,110,35828.70393,39083687.26840
8365,732767302001778688,Runway69,runwaysixty9,924264864943616003,🔥🚨#tonight 🚨🔥🔌🔌     Purchase your tickets now link on bio 👆🏼👆🏼👆🏼👆🏼 $40 LINK 4 TICKETS ON BIO… https://t.co/IT1BWQlUgk,"40.8273327,-73.926092",1509196890470,2017-10-28 09:21:30-04:00,40.82733,-73.92609,204,31292.44098,55533384.37070
8366,818597386176069633,Boston Market Jobs,BostonMarketJob,924264866201735168,Gain the skills to get your careers cooking - join the Boston Market team. https://t.co/lJwPqGmJmP #BostonMarket #FastCasual NY #Job #Jobs,"40.74292,-73.9146958",1509196890770,2017-10-28 09:21:30-04:00,40.74292,-73.91470,402,72178.85260,139896643.48500
8367,20832061,NYC Sales Jobs,tmj_nyc_sales,924264867757924352,"We're #hiring! Click to apply: Sales@Japanese Beverage Companay(Westchester, New York) - https://t.co/8FpGgpnKQw #Sales #NewYork, NY #Job","40.7602619,-73.9932872",1509196891141,2017-10-28 09:21:31-04:00,40.76026,-73.99329,104,67935.34164,49291527.00720
8368,37233880,Judith Cothran,Judith4AU,924264906291122176,"Much needed fall morning air (at @CentralParkNyc in New York, NY) https://t.co/9GNX6fPRgJ","40.78408343,-73.96485329",1509196900328,2017-10-28 09:21:40-04:00,40.78408,-73.96485,164,32726.02375,38312049.54350
8369,21039289,Berto Garcia,berto_928,924264908325142528,"Were killin to survive, we survive just to die 
if that don't make u want to grind
I can't look… https://t.co/GgY5uexiNQ","40.7142,-74.0064",1509196900813,2017-10-28 09:21:40-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8371,15392959,#WhereItAllBegins,DamatrixStudio,924264951316758528,"#Bxnews @erinclarketv (get_repost)
・・・
The new City Island Bridge opens Sunday after an 11am… https://t.co/M294FeeZsL","40.87003,-73.78486",1509196911063,2017-10-28 09:21:51-04:00,40.87003,-73.78486,228,110668.50623,91920467.26160
8372,921216643405176832,Lex Bakey,LexBakey,924265038784974849,My one out of 3 holes fell off so I'm skimpy 3 hole punch jim or I'm a pissy G train commuter… https://t.co/XNU8VZ3yY3,"40.72628,-73.98158",1509196931917,2017-10-28 09:22:11-04:00,40.72628,-73.98158,103,30468.33805,46878486.88810
8374,20831999,NYC Banking Jobs,tmj_nyc_banking,924265040621985792,"Interested in a #job in #NewYork, NY? This could be a great fit: https://t.co/1j0GRgqznr #Banking #Hiring #CareerArc","40.7127837,-74.0059413",1509196932355,2017-10-28 09:22:12-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
8375,500127255,Newark Social Scienc,tmj_nwk_socsci,924265059127255041,"If you're looking for work in #Bronx, NY, check out this #job: https://t.co/AhcCZQZPHu #SocialServices #Hiring #CareerArc","40.879623,-73.88231",1509196936767,2017-10-28 09:22:16-04:00,40.87962,-73.88231,207,44785.47683,53311629.84340
8379,902704630790066176,ALEX MAZURYN,lasershowusa,924265176181772289,"EXCLUSIVE @lasershowusa for Bar/Bat Mitzvahs, Birthday/Club Parties, Wedding,… https://t.co/Lyvxp16crt","40.7142,-74.0064",1509196964675,2017-10-28 09:22:44-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8381,2968148254,CheckOutStore,checkoutstoretm,924265287733727235,200 OPP Plastic Wrap Bag for DVD Case 39mm $9.99 #FreeShip https://t.co/KbjwE8yoVE #OPP #Plastic #Bags https://t.co/yqpoNq5NAE,"40.6548713,-74.0064354",1509196991271,2017-10-28 09:23:11-04:00,40.65487,-74.00644,307,88629.72586,104170795.21500
8382,24754573,Adam Blaton,adamblaton,924265301860081664,"❤️ @ New York, New York https://t.co/4KJFXaUeUe","40.7142,-74.0064",1509196994639,2017-10-28 09:23:14-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8383,16300979,pilgrimNYC,pilgrimnyc,924265304657682432,DRIES VAN NOTEN. BELGIUM. NAVY WOOL KNIT BUTTON UP CARDIGAN COAT JACKET.  $300.00.  Available in… https://t.co/4vv8XQZ8sP,"40.7175299,-73.99044",1509196995306,2017-10-28 09:23:15-04:00,40.71753,-73.99044,103,30468.33805,46878486.88810
8385,1477363436,Katherine,12KLin,924265311553155072,"Last weekend for free chocolate chip bagel. (at @PaneraBread in Bayside, NY) https://t.co/suVQ4GODAZ","40.77988541,-73.77575755",1509196996950,2017-10-28 09:23:16-04:00,40.77989,-73.77576,407,139169.10341,328354910.75200
8386,18809563,James D Cordero,VoodooDelnyc,924265363910508544,#MorningNYC #HappySaturday #StillGrinding after 8 #PainInMyVeins #GonnaBeWorthIt #LetsGetIt @… https://t.co/ryKAq6uP34,"40.7142,-74.0064",1509197009433,2017-10-28 09:23:29-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
8387,32438128,lea geronimo,leag023,924265368931225601,"In all my years I still haven’t met another “Laya” 🤦🏻‍♀️ (@ Starbucks in Elmhurst, NY) https://t.co/xX9524Id8V https://t.co/FpRjAvvoM4","40.73730547,-73.87721925",1509197010630,2017-10-28 09:23:30-04:00,40.73731,-73.87722,404,37018.37313,65739661.90650
8388,30804992,Mighty Mike Logan,mightyone9,924265379106623488,"Jah 🇯🇲 #through&amp;through @ Upper West Side https://t.co/x5UcIwGIw7","40.78694444,-73.97527778",1509197013056,2017-10-28 09:23:33-04:00,40.78694,-73.97528,107,39863.65387,53153440.31120
8389,1225595521,Sugar Sketch,SugarSketch,924265393157324800,Welcome Baby Twins! ☀️ @ Sugar Sketch https://t.co/uJaht9yY3f,"40.7225872,-73.9847245",1509197016406,2017-10-28 09:23:36-04:00,40.72259,-73.98472,103,30468.33805,46878486.88810
8392,16146824,Cameron T. Moore,HeyDJCam,924265434836357120,"Back at it (@ Blink Fitness Bed-Stuy in Brooklyn, NY) https://t.co/HBW70Pmatu","40.68013195,-73.94446704",1509197026343,2017-10-28 09:23:46-04:00,40.68013,-73.94447,303,36213.69623,79461360.00750
8393,1516601149,Christina Salway,christinasalway,924265505866752000,"Celebrating the @Little_King_BK one year anniversary tonight! Come in costume, or not, but be… https://t.co/6TdZ8PHNWE","40.7146854,-73.9440075",1509197043278,2017-10-28 09:24:03-04:00,40.71469,-73.94401,301,69142.27325,131756437.44400
8396,624944769,JohnMellorsBastardos,JMsBastardos,924265581452304385,@JMsBastardos at #anvilentertainmentproductions #HellOWeenieRoast @ Muchmore's https://t.co/MYagCF0yGN,"40.71653,-73.95287",1509197061299,2017-10-28 09:24:21-04:00,40.71653,-73.95287,301,69142.27325,131756437.44400
8397,28177871,David R.,Hello_Davey,924265591053176832,Maybe Pep was right when he said Spurs were the Harry Kane team....,"40.64864865,-74.02239964",1509197063588,2017-10-28 09:24:23-04:00,40.64865,-74.02240,307,88629.72586,104170795.21500
8398,2378907546,Jonas Wang,JonasWang86,924265597084557313,"The Autumn of NYC.🍁#autumn #centralpark #newyork #newyorker @ New York, Central Park https://t.co/Ara6fjz54F","40.7747411,-73.9762612",1509197065026,2017-10-28 09:24:25-04:00,40.77474,-73.97626,164,32726.02375,38312049.54350
8399,280231877,zombielicious larry,larrythehe,924265635072303107,remember when I liked being naked before dysphoria started kicking my ass🤔 @ Trans Central Station https://t.co/IuQYrY9cSv,"40.6786194,-73.9487076",1509197074083,2017-10-28 09:24:34-04:00,40.67862,-73.94871,303,36213.69623,79461360.00750
8400,23090330,NYC HR Jobs,tmj_nyc_hr,924265646971428864,"Join the 24 Seven team! See our latest #job opening here: https://t.co/5g0ETmSCt0 #HR #NewYork, NY #Hiring #CareerArc","40.7127837,-74.0059413",1509197076920,2017-10-28 09:24:36-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
